12-31-2007 00:15:00;;;;;
Date and time;Dag;G1a profiled demand [MJ];G2a profiled demand [MJ];Totaal;Uur fractie G
01-15-2008 04:00:00;15,00;0,00008848;0,000215677;0,000304157;0,000118829
01-15-2008 05:00:00;15,00;0,00010620;0,00024323;0,000349428;0,000136516
01-15-2008 06:00:00;15,00;0,00016291;0,000288698;0,000451608;0,000176436
01-15-2008 07:00:00;15,00;0,00031851;0,000377622;0,000696135;0,000271968
01-15-2008 08:00:00;15,00;0,00039876;0,000438719;0,000837474;0,000327187
01-15-2008 09:00:00;15,00;0,00039505;0,000437684;0,000832735;0,000325336
01-15-2008 10:00:00;15,00;0,00036490;0,000413391;0,000778287;0,000304064
01-15-2008 11:00:00;15,00;0,00032384;0,000392754;0,000716597;0,000279963
01-15-2008 12:00:00;15,00;0,00029088;0,000367195;0,000658074;0,000257099
01-15-2008 13:00:00;15,00;0,00028427;0,000345364;0,000629638;0,000245989
01-15-2008 14:00:00;15,00;0,00027660;0,000325073;0,000601677;0,000235065
01-15-2008 15:00:00;15,00;0,00027590;0,000314235;0,000590132;0,000230555
01-15-2008 16:00:00;15,00;0,00031356;0,000304465;0,000618022;0,000241451
01-15-2008 17:00:00;15,00;0,00035650;0,0002851;0,000641603;0,000250664
01-15-2008 18:00:00;15,00;0,00039817;0,00026724;0,000665414;0,000259966
01-15-2008 19:00:00;15,00;0,00038083;0,000254108;0,000634943;0,000248062
01-15-2008 20:00:00;15,00;0,00037121;0,00024606;0,000617274;0,000241159
01-15-2008 21:00:00;15,00;0,00033830;0,000240838;0,000579142;0,000226261
01-15-2008 22:00:00;15,00;0,00030696;0,000222058;0,000529022;0,00020668
01-15-2008 23:00:00;15,00;0,00023441;0,00020391;0,000438322;0,000171245
01-16-2008 00:00:00;15,00;0,00013195;0,000198068;0,000330013;0,000128931
01-16-2008 01:00:00;16,00;0,00008180;0,000177919;0,000259723;0,000101469
01-16-2008 02:00:00;16,00;0,00007605;0,000193454;0,000269504;0,000105291
01-16-2008 03:00:00;16,00;0,00008334;0,000206442;0,000289784;0,000113214
01-16-2008 04:00:00;16,00;0,00009486;0,000227336;0,000322196;0,000125876
01-16-2008 05:00:00;16,00;0,00011622;0,00025788;0,000374097;0,000146153
01-16-2008 06:00:00;16,00;0,00017466;0,000306593;0,000481255;0,000188018
01-16-2008 07:00:00;16,00;0,00032781;0,00038245;0,00071026;0,000277487
01-16-2008 08:00:00;16,00;0,00041254;0,00044432;0,000856864;0,000334763
01-16-2008 09:00:00;16,00;0,00041716;0,000444233;0,000861395;0,000336533
01-16-2008 10:00:00;16,00;0,00039139;0,000409523;0,00080091;0,000312902
01-16-2008 11:00:00;16,00;0,00035702;0,000384882;0,000741899;0,000289848
01-16-2008 12:00:00;16,00;0,00032946;0,000374942;0,000704403;0,000275199
01-16-2008 13:00:00;16,00;0,00032265;0,000359263;0,000681915;0,000266413
01-16-2008 14:00:00;16,00;0,00032111;0,000343638;0,000664744;0,000259704
01-16-2008 15:00:00;16,00;0,00032604;0,00033733;0,000663373;0,000259169
01-16-2008 16:00:00;16,00;0,00034845;0,000332212;0,000680662;0,000265923
01-16-2008 17:00:00;16,00;0,00037737;0,000313152;0,000690521;0,000269775
01-16-2008 18:00:00;16,00;0,00040137;0,000284204;0,000685578;0,000267844
01-16-2008 19:00:00;16,00;0,00038831;0,000260982;0,000649293;0,000253668
01-16-2008 20:00:00;16,00;0,00037616;0,000261258;0,000637417;0,000249028
01-16-2008 21:00:00;16,00;0,00034663;0,000239747;0,000586374;0,000229087
01-16-2008 22:00:00;16,00;0,00031100;0,000231201;0,0005422;0,000211828
01-16-2008 23:00:00;16,00;0,00023753;0,000206988;0,000444522;0,000173667
01-17-2008 00:00:00;16,00;0,00013528;0,000197678;0,000332956;0,00013008
01-17-2008 01:00:00;17,00;0,00008194;0,000178413;0,000260348;0,000101714
01-17-2008 02:00:00;17,00;0,00007775;0,000197645;0,000275392;0,000107591
01-17-2008 03:00:00;17,00;0,00008344;0,000206544;0,000289986;0,000113293
01-17-2008 04:00:00;17,00;0,00009367;0,00022502;0,000318686;0,000124505
01-17-2008 05:00:00;17,00;0,00011718;0,00024859;0,000365772;0,000142901
01-17-2008 06:00:00;17,00;0,00017648;0,000300338;0,000476815;0,000186284
01-17-2008 07:00:00;17,00;0,00032132;0,000369643;0,000690967;0,000269949
01-17-2008 08:00:00;17,00;0,00039815;0,000433718;0,000831871;0,000324998
01-17-2008 09:00:00;17,00;0,00039949;0,000422835;0,000822325;0,000321269
01-17-2008 10:00:00;17,00;0,00037723;0,000401927;0,000779162;0,000304405
01-17-2008 11:00:00;17,00;0,00033138;0,000372658;0,000704037;0,000275055
01-17-2008 12:00:00;17,00;0,00030925;0,000354991;0,000664242;0,000259508
01-17-2008 13:00:00;17,00;0,00030673;0,000345737;0,000652464;0,000254907
01-17-2008 14:00:00;17,00;0,00029960;0,000334551;0,000634153;0,000247753
01-17-2008 15:00:00;17,00;0,00030815;0,000327941;0,000636092;0,00024851
01-17-2008 16:00:00;17,00;0,00033119;0,000312232;0,000643419;0,000251373
01-17-2008 17:00:00;17,00;0,00038132;0,000295941;0,000677258;0,000264594
01-17-2008 18:00:00;17,00;0,00039904;0,000275469;0,000674512;0,00026352
01-17-2008 19:00:00;17,00;0,00038369;0,000257377;0,000641068;0,000250455
01-17-2008 20:00:00;17,00;0,00036394;0,000246841;0,000610782;0,000238622
01-17-2008 21:00:00;17,00;0,00033757;0,000235972;0,000573542;0,000224073
01-17-2008 22:00:00;17,00;0,00030885;0,00021934;0,000528186;0,000206353
01-17-2008 23:00:00;17,00;0,00024343;0,000205691;0,000449125;0,000175465
01-18-2008 00:00:00;17,00;0,00014137;0,000189004;0,000330376;0,000129072
01-18-2008 01:00:00;18,00;0,00008428;0,00016683;0,000251115;9,81064E-05
01-18-2008 02:00:00;18,00;0,00007585;0,000186446;0,000262292;0,000102473
01-18-2008 03:00:00;18,00;0,00008205;0,000201135;0,000283188;0,000110637
01-18-2008 04:00:00;18,00;0,00009313;0,000216809;0,000309942;0,000121089
01-18-2008 05:00:00;18,00;0,00011264;0,000241307;0,000353948;0,000138281
01-18-2008 06:00:00;18,00;0,00017469;0,000297071;0,000471756;0,000184307
01-18-2008 07:00:00;18,00;0,00029077;0,000348572;0,000639344;0,000249781
01-18-2008 08:00:00;18,00;0,00037627;0,000399312;0,000775581;0,000303007
01-18-2008 09:00:00;18,00;0,00038452;0,000402679;0,000787196;0,000307544
01-18-2008 10:00:00;18,00;0,00035319;0,000373911;0,000727103;0,000284067
01-18-2008 11:00:00;18,00;0,00032305;0,000350797;0,000673852;0,000263263
01-18-2008 12:00:00;18,00;0,00030204;0,000335353;0,000637395;0,00024902
01-18-2008 13:00:00;18,00;0,00028991;0,000318246;0,000608161;0,000237598
01-18-2008 14:00:00;18,00;0,00029346;0,00030521;0,000598671;0,000233891
01-18-2008 15:00:00;18,00;0,00030246;0,000294756;0,000597219;0,000233324
01-18-2008 16:00:00;18,00;0,00031275;0,000281915;0,000594669;0,000232327
01-18-2008 17:00:00;18,00;0,00033762;0,000261992;0,000599612;0,000234259
01-18-2008 18:00:00;18,00;0,00036074;0,000245646;0,000606383;0,000236904
01-18-2008 19:00:00;18,00;0,00034528;0,000231572;0,000576852;0,000225366
01-18-2008 20:00:00;18,00;0,00033410;0,000226872;0,000560976;0,000219164
01-18-2008 21:00:00;18,00;0,00030470;0,00021557;0,000520268;0,00020326
01-18-2008 22:00:00;18,00;0,00028851;0,000201128;0,000489636;0,000191293
01-18-2008 23:00:00;18,00;0,00023158;0,000191052;0,000422632;0,000165115
01-19-2008 00:00:00;18,00;0,00014717;0,00018587;0,000333039;0,000130113
01-19-2008 01:00:00;19,00;0,00008858;0,000161985;0,000250564;9,78912E-05
01-19-2008 02:00:00;19,00;0,00007436;0,000169357;0,000243721;9,52176E-05
01-19-2008 03:00:00;19,00;0,00007735;0,000172817;0,000250163;9,77346E-05
01-19-2008 04:00:00;19,00;0,00008333;0,000186875;0,000270203;0,000105564
01-19-2008 05:00:00;19,00;0,00009557;0,000196836;0,000292404;0,000114238
01-19-2008 06:00:00;19,00;0,00013056;0,00022223;0,000352791;0,000137829
01-19-2008 07:00:00;19,00;0,00020629;0,000256997;0,000463287;0,000180998
01-19-2008 08:00:00;19,00;0,00031699;0,000272797;0,000589788;0,00023042
01-19-2008 09:00:00;19,00;0,00039772;0,000280113;0,000677833;0,000264818
01-19-2008 10:00:00;19,00;0,00041104;0,000288538;0,000699574;0,000273312
01-19-2008 11:00:00;19,00;0,00036191;0,000273892;0,000635799;0,000248396
01-19-2008 12:00:00;19,00;0,00031638;0,000259237;0,000575612;0,000224882
01-19-2008 13:00:00;19,00;0,00029099;0,000239159;0,000530144;0,000207119
01-19-2008 14:00:00;19,00;0,00027597;0,000225406;0,00050138;0,000195881
01-19-2008 15:00:00;19,00;0,00027379;0,000215933;0,000489723;0,000191327
01-19-2008 16:00:00;19,00;0,00028492;0,000219671;0,000504595;0,000197137
01-19-2008 17:00:00;19,00;0,00031756;0,000234049;0,000551612;0,000215506
01-19-2008 18:00:00;19,00;0,00034514;0,000233488;0,000578629;0,000226061
01-19-2008 19:00:00;19,00;0,00033517;0,000237551;0,000572717;0,000223751
01-19-2008 20:00:00;19,00;0,00032327;0,000239857;0,000563131;0,000220006
01-19-2008 21:00:00;19,00;0,00029438;0,000235529;0,000529911;0,000207028
01-19-2008 22:00:00;19,00;0,00027510;0,000232194;0,000507297;0,000198192
01-19-2008 23:00:00;19,00;0,00023480;0,000222501;0,000457303;0,000178661
01-20-2008 00:00:00;19,00;0,00016556;0,00021055;0,000376107;0,000146939
01-20-2008 01:00:00;20,00;0,00009842;0,000183607;0,000282032;0,000110185
01-20-2008 02:00:00;20,00;0,00008491;0,000190952;0,00027586;0,000107774
01-20-2008 03:00:00;20,00;0,00008321;0,000201752;0,000284962;0,00011133
01-20-2008 04:00:00;20,00;0,00008626;0,000208026;0,000294288;0,000114973
01-20-2008 05:00:00;20,00;0,00009226;0,000218069;0,000310327;0,000121239
01-20-2008 06:00:00;20,00;0,00013408;0,000243439;0,000377522;0,000147491
01-20-2008 07:00:00;20,00;0,00019482;0,000261999;0,00045682;0,000178472
01-20-2008 08:00:00;20,00;0,00029298;0,000284429;0,000577413;0,000225585
01-20-2008 09:00:00;20,00;0,00038299;0,000287251;0,000670242;0,000261852
01-20-2008 10:00:00;20,00;0,00041754;0,000267182;0,00068472;0,000267509
01-20-2008 11:00:00;20,00;0,00038440;0,000249552;0,000633957;0,000247676
01-20-2008 12:00:00;20,00;0,00034977;0,000228409;0,000578174;0,000225883
01-20-2008 13:00:00;20,00;0,00031802;0,000215578;0,0005336;0,000208469
01-20-2008 14:00:00;20,00;0,00029290;0,000200266;0,000493162;0,00019267
01-20-2008 15:00:00;20,00;0,00027810;0,000205;0,0004831;0,000188739
01-20-2008 16:00:00;20,00;0,00028146;0,000213203;0,000494658;0,000193255
01-20-2008 17:00:00;20,00;0,00030728;0,000223693;0,000530971;0,000207441
01-20-2008 18:00:00;20,00;0,00032368;0,000238756;0,000562435;0,000219734
01-20-2008 19:00:00;20,00;0,00032008;0,000241771;0,000561853;0,000219507
01-20-2008 20:00:00;20,00;0,00030234;0,000244974;0,000547317;0,000213828
01-20-2008 21:00:00;20,00;0,00028559;0,000239812;0,000525402;0,000205266
01-20-2008 22:00:00;20,00;0,00026361;0,000231911;0,00049552;0,000193591
01-20-2008 23:00:00;20,00;0,00020630;0,000219308;0,000425611;0,000166279
01-21-2008 00:00:00;20,00;0,00012545;0,000210236;0,000335689;0,000131148
01-21-2008 01:00:00;21,00;0,00007806;0,000187367;0,000265427;0,000103698
01-21-2008 02:00:00;21,00;0,00007292;0,000208176;0,000281098;0,00010982
01-21-2008 03:00:00;21,00;0,00007580;0,000225208;0,00030101;0,0001176
01-21-2008 04:00:00;21,00;0,00008685;0,00024279;0,000329644;0,000128787
01-21-2008 05:00:00;21,00;0,00009770;0,000265399;0,000363098;0,000141856
01-21-2008 06:00:00;21,00;0,00016764;0,000303743;0,000471381;0,000184161
01-21-2008 07:00:00;21,00;0,00032326;0,000379844;0,000703107;0,000274692
01-21-2008 08:00:00;21,00;0,00040165;0,00043984;0,000841486;0,000328754
01-21-2008 09:00:00;21,00;0,00040109;0,000450507;0,000851598;0,000332705
01-21-2008 10:00:00;21,00;0,00036959;0,000417645;0,000787234;0,000307559
01-21-2008 11:00:00;21,00;0,00032638;0,000387464;0,000713848;0,000278888
01-21-2008 12:00:00;21,00;0,00028680;0,000359865;0,00064666;0,000252639
01-21-2008 13:00:00;21,00;0,00028773;0,000331157;0,000618885;0,000241788
01-21-2008 14:00:00;21,00;0,00027348;0,000320776;0,000594259;0,000232167
01-21-2008 15:00:00;21,00;0,00027662;0,000303876;0,000580499;0,000226791
01-21-2008 16:00:00;21,00;0,00030707;0,000300854;0,000607927;0,000237507
01-21-2008 17:00:00;21,00;0,00035010;0,000275705;0,0006258;0,000244489
01-21-2008 18:00:00;21,00;0,00038575;0,000267299;0,000653052;0,000255136
01-21-2008 19:00:00;21,00;0,00037920;0,00025087;0,000630075;0,00024616
01-21-2008 20:00:00;21,00;0,00036679;0,000245134;0,000611926;0,000239069
01-21-2008 21:00:00;21,00;0,00033457;0,000236104;0,00057067;0,000222951
01-21-2008 22:00:00;21,00;0,00030243;0,000222186;0,000524617;0,000204959
01-21-2008 23:00:00;21,00;0,00023336;0,000207201;0,000440563;0,000172121
01-22-2008 00:00:00;21,00;0,00013223;0,000198665;0,000330894;0,000129275
01-22-2008 01:00:00;22,00;0,00008119;0,000177008;0,000258194;0,000100872
01-22-2008 02:00:00;22,00;0,00007518;0,000199291;0,000274473;0,000107232
01-22-2008 03:00:00;22,00;0,00007706;0,000213305;0,000290365;0,000113441
01-22-2008 04:00:00;22,00;0,00009468;0,000230224;0,0003249;0,000126933
01-22-2008 05:00:00;22,00;0,00011377;0,00025913;0,000372896;0,000145684
01-22-2008 06:00:00;22,00;0,00017437;0,000306587;0,00048096;0,000187903
01-22-2008 07:00:00;22,00;0,00033075;0,000391945;0,000722698;0,000282346
01-22-2008 08:00:00;22,00;0,00041349;0,000455066;0,000868554;0,00033933
01-22-2008 09:00:00;22,00;0,00041028;0,000454511;0,000864789;0,000337859
01-22-2008 10:00:00;22,00;0,00038028;0,00043034;0,000810616;0,000316694
01-22-2008 11:00:00;22,00;0,00033774;0,000409351;0,000747094;0,000291877
01-22-2008 12:00:00;22,00;0,00030331;0,000382818;0,000686124;0,000268057
01-22-2008 13:00:00;22,00;0,00029632;0,000360065;0,000656388;0,00025644
01-22-2008 14:00:00;22,00;0,00028867;0,000339146;0,000627812;0,000245276
01-22-2008 15:00:00;22,00;0,00028813;0,000328007;0,000616139;0,000240715
01-22-2008 16:00:00;22,00;0,00032737;0,000317859;0,000645233;0,000252082
01-22-2008 17:00:00;22,00;0,00037142;0,000297283;0,000668699;0,000261249
01-22-2008 18:00:00;22,00;0,00041387;0,000278456;0,00069233;0,000270482
01-22-2008 19:00:00;22,00;0,00039558;0,000264466;0,000660046;0,000257869
01-22-2008 20:00:00;22,00;0,00038532;0,000256104;0,000641423;0,000250593
01-22-2008 21:00:00;22,00;0,00035120;0,000250696;0,000601901;0,000235153
01-22-2008 22:00:00;22,00;0,00031885;0,000231275;0,000550122;0,000214924
01-22-2008 23:00:00;22,00;0,00024330;0,000212788;0,000456085;0,000178185
01-23-2008 00:00:00;22,00;0,00013675;0,000207003;0,000343753;0,000134298
01-23-2008 01:00:00;23,00;0,00008483;0,0001859;0,000270728;0,000105769
01-23-2008 02:00:00;23,00;0,00007918;0,000202325;0,000281508;0,00010998
01-23-2008 03:00:00;23,00;0,00008699;0,0002158;0,000302793;0,000118296
01-23-2008 04:00:00;23,00;0,00009918;0,000237534;0,000336717;0,00013155
01-23-2008 05:00:00;23,00;0,00012156;0,00026916;0,000390719;0,000152648
01-23-2008 06:00:00;23,00;0,00018255;0,000318764;0,000501311;0,000195854
01-23-2008 07:00:00;23,00;0,00032983;0,000384786;0,000714614;0,000279188
01-23-2008 08:00:00;23,00;0,00041500;0,000446972;0,000861969;0,000336757
01-23-2008 09:00:00;23,00;0,00041969;0,000446943;0,00086663;0,000338578
01-23-2008 10:00:00;23,00;0,00039391;0,000412093;0,000806003;0,000314892
01-23-2008 11:00:00;23,00;0,00035940;0,000387369;0,000746768;0,00029175
01-23-2008 12:00:00;23,00;0,00033177;0,000377492;0,000709259;0,000277096
01-23-2008 13:00:00;23,00;0,00032489;0,000361841;0,000686728;0,000268293
01-23-2008 14:00:00;23,00;0,00032337;0,000346154;0,000669525;0,000261572
01-23-2008 15:00:00;23,00;0,00032840;0,000339854;0,000668254;0,000261076
01-23-2008 16:00:00;23,00;0,00035097;0,000334711;0,000685685;0,000267886
01-23-2008 17:00:00;23,00;0,00037990;0,000315371;0,000695266;0,000271629
01-23-2008 18:00:00;23,00;0,00040390;0,000286107;0,000690009;0,000269575
01-23-2008 19:00:00;23,00;0,00039067;0,000262702;0,000653377;0,000255263
01-23-2008 20:00:00;23,00;0,00037843;0,000263001;0,000641426;0,000250594
01-23-2008 21:00:00;23,00;0,00034876;0,000241337;0,000590094;0,00023054
01-23-2008 22:00:00;23,00;0,00031293;0,00023282;0,000545748;0,000213215
01-23-2008 23:00:00;23,00;0,00023898;0,000208459;0,000447439;0,000174807
01-24-2008 00:00:00;23,00;0,00013607;0,000199118;0,00033519;0,000130953
01-24-2008 01:00:00;24,00;0,00008242;0,000179711;0,000262134;0,000102411
01-24-2008 02:00:00;24,00;0,00007829;0,00019916;0,000277453;0,000108396
01-24-2008 03:00:00;24,00;0,00008404;0,000208044;0,000292087;0,000114113
01-24-2008 04:00:00;24,00;0,00009435;0,000226648;0,000321002;0,00012541
01-24-2008 05:00:00;24,00;0,00011805;0,000250282;0,000368334;0,000143902
01-24-2008 06:00:00;24,00;0,00017777;0,000302237;0,000480005;0,00018753
01-24-2008 07:00:00;24,00;0,00031768;0,000365545;0,000683226;0,000266925
01-24-2008 08:00:00;24,00;0,00039387;0,000428986;0,000822855;0,000321476
01-24-2008 09:00:00;24,00;0,00039496;0,000418084;0,000813042;0,000317642
01-24-2008 10:00:00;24,00;0,00037262;0,000397092;0,000769711;0,000300713
01-24-2008 11:00:00;24,00;0,00032715;0,000368086;0,000695237;0,000271618
01-24-2008 12:00:00;24,00;0,00030522;0,000350517;0,000655738;0,000256186
01-24-2008 13:00:00;24,00;0,00030276;0,000341318;0,000644076;0,00025163
01-24-2008 14:00:00;24,00;0,00029564;0,000330113;0,00062575;0,00024447
01-24-2008 15:00:00;24,00;0,00030397;0,000323511;0,000627478;0,000245145
01-24-2008 16:00:00;24,00;0,00032676;0,000308097;0,000634861;0,000248029
01-24-2008 17:00:00;24,00;0,00037646;0,000292164;0,000668628;0,000261222
01-24-2008 18:00:00;24,00;0,00039429;0,000272064;0,000666349;0,000260331
01-24-2008 19:00:00;24,00;0,00037918;0,000254227;0,000633409;0,000247462
01-24-2008 20:00:00;24,00;0,00035981;0,000243893;0,0006037;0,000235856
01-24-2008 21:00:00;24,00;0,00033369;0,000233096;0,000566786;0,000221434
01-24-2008 22:00:00;24,00;0,00030519;0,0002166;0,000521794;0,000203856
01-24-2008 23:00:00;24,00;0,00024058;0,000202977;0,000443552;0,000173288
01-25-2008 00:00:00;24,00;0,00013975;0,000186519;0,000326274;0,00012747
01-25-2008 01:00:00;25,00;0,00008332;0,000164623;0,000247941;9,68665E-05
01-25-2008 02:00:00;25,00;0,00007487;0,000183893;0,000258765;0,000101095
01-25-2008 03:00:00;25,00;0,00008096;0,000198426;0,000279385;0,000109151
01-25-2008 04:00:00;25,00;0,00009187;0,000213925;0,000305792;0,000119468
01-25-2008 05:00:00;25,00;0,00011109;0,00023816;0,000349252;0,000136447
01-25-2008 06:00:00;25,00;0,00017227;0,0002934;0,000465666;0,000181928
01-25-2008 07:00:00;25,00;0,00030661;0,000367457;0,000674071;0,000263348
01-25-2008 08:00:00;25,00;0,00039581;0,000419904;0,000815716;0,000318687
01-25-2008 09:00:00;25,00;0,00040523;0,000424458;0,000829689;0,000324146
01-25-2008 10:00:00;25,00;0,00037398;0,00039504;0,000769015;0,000300441
01-25-2008 11:00:00;25,00;0,00034280;0,000371398;0,000714195;0,000279024
01-25-2008 12:00:00;25,00;0,00032096;0,000355746;0,000676707;0,000264378
01-25-2008 13:00:00;25,00;0,00030768;0,0003374;0,000645081;0,000252022
01-25-2008 14:00:00;25,00;0,00031207;0,000324164;0,000636233;0,000248565
01-25-2008 15:00:00;25,00;0,00032212;0,000313337;0,000635457;0,000248262
01-25-2008 16:00:00;25,00;0,00033231;0,000299578;0,000631893;0,00024687
01-25-2008 17:00:00;25,00;0,00035750;0,000277636;0,000635137;0,000248137
01-25-2008 18:00:00;25,00;0,00038063;0,000259859;0,000640486;0,000250227
01-25-2008 19:00:00;25,00;0,00036406;0,000244858;0,000608919;0,000237894
01-25-2008 20:00:00;25,00;0,00035200;0,000240062;0,000592063;0,000231309
01-25-2008 21:00:00;25,00;0,00032068;0,000227634;0,000548313;0,000214217
01-25-2008 22:00:00;25,00;0,00030434;0,000212941;0,000517283;0,000202094
01-25-2008 23:00:00;25,00;0,00024418;0,000202475;0,000446656;0,000174501
01-26-2008 00:00:00;25,00;0,00015499;0,000197302;0,000352296;0,000137636
01-26-2008 01:00:00;26,00;0,00009319;0,000171701;0,00026489;0,000103488
01-26-2008 02:00:00;26,00;0,00007842;0,000180034;0,000258454;0,000100974
01-26-2008 03:00:00;26,00;0,00008197;0,00018352;0,000265486;0,000103721
01-26-2008 04:00:00;26,00;0,00008841;0,000198619;0,000287025;0,000112136
01-26-2008 05:00:00;26,00;0,00010160;0,000209273;0,000310873;0,000121453
01-26-2008 06:00:00;26,00;0,00013886;0,000236079;0,000374943;0,000146484
01-26-2008 07:00:00;26,00;0,00021846;0,000273;0,000491465;0,000192007
01-26-2008 08:00:00;26,00;0,00033525;0,00028899;0,000624244;0,000243882
01-26-2008 09:00:00;26,00;0,00042003;0,000296624;0,000716653;0,000279984
01-26-2008 10:00:00;26,00;0,00043426;0,000306056;0,000740318;0,00028923
01-26-2008 11:00:00;26,00;0,00038294;0,000290875;0,000673812;0,000263247
01-26-2008 12:00:00;26,00;0,00033471;0,000274941;0,000609651;0,000238181
01-26-2008 13:00:00;26,00;0,00030772;0,000253548;0,000561271;0,000219279
